Date,Open,High,Low,Close,Adj Close,Volume
2008-11-25,57.766701,58.016701,55.533298,56.216702,41.145519,9571056
2008-11-26,56.333302,57.799999,56.183300,57.466702,42.060410,21508020
2008-11-27,85.925003,85.925003,85.925003,85.925003,62.889305,0
2008-11-28,53.666698,58.900002,53.666698,57.866699,42.353176,25085700
2008-12-01,57.633301,59.000000,54.683300,55.083302,40.315979,18578835
2008-12-02,54.833302,57.133301,54.000000,56.533298,41.377243,17448621
2008-12-03,56.666698,57.000000,54.883301,56.233299,41.157681,13846830
2008-12-04,56.349998,58.333302,55.883301,58.016701,42.462963,10820544
2008-12-05,58.216702,58.666698,55.933300,56.450001,41.316284,7584612
2008-12-08,57.200001,58.799999,56.266701,56.633301,41.450432,20151567
2008-12-10,56.883301,58.266701,56.500000,56.783298,41.560223,17058024
2008-12-11,57.133301,57.333302,55.783298,57.049999,41.755417,12485244
2008-12-12,56.333302,58.000000,55.333302,57.466702,42.060410,13758555
2008-12-15,58.150002,58.333302,56.516701,57.833302,42.328732,8420154
2008-12-16,57.433300,59.416698,57.283298,58.849998,43.072857,12434778
2008-12-17,59.333302,59.799999,56.833302,57.450001,42.048187,15566856
2008-12-18,57.666698,60.900002,57.666698,60.016701,43.926781,15236304
2008-12-19,59.799999,61.483299,59.049999,59.683300,43.682762,17991318
2008-12-22,60.016701,60.616699,58.700001,59.983299,43.902336,9194634
2008-12-23,59.799999,60.150002,58.933300,59.266701,43.377838,9852987
2008-12-24,58.733299,59.000000,57.166698,57.450001,42.048187,26512539
2008-12-26,59.333302,59.633301,56.666698,56.883301,41.633419,5358090
2008-12-29,56.833302,57.650002,56.666698,57.066700,41.767647,6506109
2008-12-30,57.333302,57.833302,56.866699,57.316700,41.950619,9540495
2008-12-31,57.599998,57.666698,57.000000,57.233299,41.889580,8340159
2009-01-02,57.500000,58.633301,57.033298,58.166698,42.572742,10622820
2009-01-05,58.333302,58.900002,57.133301,57.650002,42.194576,10460424
2009-01-06,57.983299,58.733299,57.266701,58.133301,42.548298,11799264
2009-01-07,57.666698,58.333302,54.000000,56.033298,41.011288,19139493
2009-01-09,56.000000,58.333302,54.666698,56.549999,41.389465,20600388
2009-01-12,57.000000,57.000000,54.033298,55.033298,40.279377,18035880
2009-01-13,55.033298,57.483299,54.583302,56.233299,41.157681,22202034
2009-01-14,57.333302,57.833302,55.916698,56.900002,41.645638,13952037
2009-01-15,56.133301,56.599998,54.933300,56.166698,41.108925,10387020
2009-01-16,56.533298,57.566700,56.516701,57.250000,41.901806,11432970
2009-01-19,57.666698,58.283298,56.500000,56.883301,41.633419,21653166
2009-01-20,56.333302,57.316700,55.666698,56.883301,41.633419,10928589
2009-01-21,56.333302,58.099998,56.016701,57.083302,41.779800,19569234
2009-01-22,57.083302,57.566700,56.533298,56.866699,41.621258,7825281
2009-01-23,56.866699,57.316700,56.383301,56.799999,41.572441,8313111
2009-01-27,57.466702,57.833302,56.566700,56.933300,41.670010,16669485
2009-01-28,57.299999,58.933300,57.000000,58.549999,42.853291,15457968
2009-01-29,58.833302,59.266701,57.450001,58.483299,42.804470,22486893
2009-01-30,58.466702,60.333302,58.166698,60.033298,43.938927,12140052
2009-02-02,59.366699,59.966702,59.000000,59.400002,43.475410,15002796
2009-02-03,59.333302,61.500000,59.283298,60.299999,44.134129,12889215
2009-02-04,59.416698,61.250000,59.416698,60.299999,44.134129,10009911
2009-02-05,60.333302,61.216702,59.866699,60.433300,44.231689,4770360
2009-02-06,60.033298,61.333302,60.033298,60.849998,44.536678,5140110
2009-02-09,61.033298,61.299999,59.900002,61.049999,44.683060,5190000
2009-02-10,60.933300,60.950001,59.583302,60.116699,43.999962,7097898
2009-02-11,59.733299,60.433300,59.450001,60.066700,43.963367,4705182
2009-02-12,60.166698,60.166698,59.116699,59.433300,43.499786,4493082
2009-02-13,59.933300,60.250000,58.816700,59.766701,43.743801,6413256
2009-02-16,59.383301,60.633301,58.216702,60.383301,44.195099,11592480
2009-02-17,60.299999,60.666698,59.783298,60.183300,44.048714,8792940
2009-02-18,59.950001,60.900002,59.700001,60.016701,43.926781,9463425
2009-02-19,60.016701,60.533298,59.750000,60.349998,44.170723,9749142
2009-02-20,60.083302,60.466702,59.166698,60.066700,43.963367,6344076
2009-02-24,59.666698,60.483299,59.450001,60.200001,44.060940,6828105
2009-02-25,60.416698,60.833302,59.333302,60.633301,44.378078,12667275
2009-02-26,60.500000,63.316700,60.116699,61.349998,44.902634,11132643
2009-02-27,61.666698,62.000000,60.183300,61.016701,44.658684,10514505
2009-03-02,60.366699,60.700001,59.233299,59.650002,43.658394,7701315
2009-03-03,59.333302,59.766701,56.866699,57.349998,41.974991,15261960
2009-03-04,57.666698,58.333302,57.400002,57.900002,42.377548,5669787
2009-03-05,57.750000,58.233299,54.833302,55.683300,40.755123,25566747
2009-03-06,54.716702,55.483299,53.583302,54.849998,40.145222,17784723
2009-03-09,54.666698,54.833302,52.000000,52.783298,38.632584,14689485
2009-03-12,53.400002,55.750000,53.033298,53.950001,39.486504,18772398
2009-03-13,54.000000,55.466702,54.000000,55.116699,40.340420,14206266
2009-03-16,55.333302,56.966702,54.700001,56.700001,41.499256,13337094
2009-03-17,56.700001,58.299999,56.466702,57.799999,42.304356,10483929
2009-03-18,58.016701,59.000000,56.216702,56.533298,41.377243,8208294
2009-03-19,57.000000,57.583302,55.733299,56.583302,41.413841,9929361
2009-03-20,56.333302,57.066700,56.033298,56.400002,41.279682,8578290
2009-03-23,56.666698,58.500000,56.666698,58.133301,42.548298,7440378
2009-03-24,58.833302,58.833302,57.366699,58.316700,42.682533,16000824
2009-03-25,58.333302,60.549999,58.250000,59.250000,43.365623,18931017
2009-03-26,59.183300,62.766701,59.183300,61.700001,45.158806,18703794
2009-03-27,61.833302,62.933300,60.166698,62.099998,45.451557,22415964
2009-03-30,61.633301,62.900002,59.183300,59.616699,43.634018,14608194
2009-03-31,59.566700,62.166698,59.450001,61.616699,45.097828,16419987
2009-04-01,61.700001,61.966702,59.750000,61.450001,44.975826,14458191
2009-04-02,62.166698,63.299999,61.049999,61.766701,45.207626,19671276
2009-04-06,62.266701,62.966702,59.200001,59.933300,43.865734,34794126
2009-04-08,59.616699,64.283302,59.166698,63.283298,46.317635,28919727
2009-04-09,64.000000,64.333298,61.916698,62.383301,45.658916,9265512
2009-04-13,63.000000,63.333302,62.033298,62.333302,45.622318,9823827
2009-04-15,62.666698,63.583302,61.116699,61.716702,45.171024,22853766
2009-04-16,61.849998,64.616699,61.216702,63.900002,46.769005,15752073
2009-04-17,64.166702,64.633301,62.533298,62.816700,45.976124,24828378
2009-04-20,63.299999,63.433300,60.733299,61.566700,45.061241,15354519
2009-04-21,60.599998,63.766701,60.549999,62.883301,46.024864,14910609
2009-04-22,62.133301,63.933300,62.133301,63.500000,46.476242,13867986
2009-04-23,63.333302,63.666698,62.866699,63.333302,46.354225,6358851
2009-04-24,63.633301,63.966702,62.516701,63.516701,46.488457,6320970
2009-04-27,63.599998,64.750000,62.783298,64.500000,47.208149,14461197
2009-04-28,64.283302,64.283302,61.866699,62.516701,45.756550,10479669
2009-04-29,62.716702,63.549999,61.816700,62.966702,46.085911,16219305
2009-04-30,62.900002,62.900002,62.900002,62.900002,46.037094,0
2009-05-04,63.366699,69.216698,63.333302,68.550003,50.172379,32425341
2009-05-05,68.333298,68.333298,65.416702,65.933296,48.257191,18839424
2009-05-06,66.000000,66.233299,63.349998,64.183296,46.976345,18722220
2009-05-07,64.983299,65.250000,63.216702,63.483299,46.464016,13158327
2009-05-08,63.333302,64.150002,61.833302,62.799999,45.963902,12255780
2009-05-11,63.316700,63.333302,61.766701,62.650002,45.854115,8970393
2009-05-12,62.783298,64.116699,62.400002,63.783298,46.683586,13743504
2009-05-13,63.783298,64.400002,62.299999,62.683300,45.878487,9975063
2009-05-14,62.049999,62.900002,61.733299,62.266701,45.573574,7178223
2009-05-15,62.400002,63.166698,61.799999,62.016701,45.390598,12206040
2009-05-18,64.616699,74.416702,64.616699,68.916702,50.440777,457092
2009-05-19,68.949997,70.966698,63.033298,63.483299,46.464016,60751689
2009-05-20,63.333302,64.233299,61.700001,62.150002,45.488163,23612547
2009-05-21,62.333302,62.650002,60.333302,60.716702,44.439114,22765959
2009-05-22,60.716702,61.500000,60.083302,61.200001,44.792847,21389283
2009-05-25,61.466702,63.549999,60.849998,63.266701,46.305485,23727024
2009-05-26,63.833302,64.000000,60.833302,61.349998,44.902634,19226745
2009-05-27,61.833302,62.500000,59.849998,61.366699,44.914852,48502962
2009-05-28,62.166698,62.666698,60.716702,61.299999,44.866035,37397910
2009-05-29,61.599998,62.833302,60.700001,61.216702,44.805069,32080227
2009-06-01,61.666698,64.916702,61.500000,64.133301,46.939751,40113834
2009-06-02,65.000000,65.949997,62.900002,64.066704,46.891014,29326362
2009-06-03,64.933296,68.133301,64.400002,67.683296,49.538029,43535106
2009-06-04,67.666702,70.000000,66.033302,67.533302,49.428253,37186641
2009-06-05,67.666702,67.666702,63.183300,63.783298,46.683586,79065378
2009-06-08,67.650002,67.650002,60.166698,61.200001,44.792847,46866480
2009-06-09,60.616699,63.966702,60.466702,63.599998,46.549427,25845024
2009-06-10,63.666698,65.866699,63.666698,65.099998,47.647293,40273245
2009-06-11,65.333298,66.599998,64.383301,65.866699,48.208450,24217650
2009-06-12,66.266701,67.666702,65.166702,65.550003,47.976650,22677696
2009-06-15,65.000000,66.449997,64.800003,65.833298,48.184002,13502250
2009-06-16,64.833298,67.566704,64.816704,66.233299,48.476765,19015803
2009-06-17,66.000000,66.666702,64.166702,64.599998,47.281334,15130584
2009-06-18,64.666702,65.333298,64.016701,64.449997,47.171551,14099181
2009-06-19,64.500000,67.033302,64.500000,66.866699,48.940357,16358256
2009-06-22,68.233299,68.500000,66.833298,67.733299,49.574627,21274713
2009-06-23,67.500000,67.500000,64.300003,65.800003,48.159634,24736689
2009-06-24,66.000000,67.133301,64.466698,66.250000,48.488987,22769808
2009-06-25,67.900002,67.900002,63.516701,64.383301,47.122734,40091229
2009-06-26,65.000000,66.000000,63.783298,65.566704,47.988876,16617891
2009-06-29,65.666702,65.949997,64.333298,64.566704,47.256969,10407240
2009-06-30,64.833298,65.099998,63.066700,63.583302,46.537209,13499670
2009-07-01,63.433300,64.833298,63.000000,63.766701,46.671440,10257495
2009-07-02,64.283302,64.500000,63.049999,63.900002,46.769005,18345201
2009-07-03,63.666698,64.366699,63.049999,63.900002,46.769005,16046688
2009-07-06,64.166702,67.666702,62.400002,65.900002,48.232822,50752905
2009-07-07,66.349998,71.633301,66.349998,70.400002,51.526417,52830534
2009-07-08,70.166702,71.166702,69.000000,69.816704,51.099495,20558136
2009-07-09,67.500000,71.666702,67.500000,71.133301,52.063122,14893584
2009-07-10,71.466698,71.633301,69.199997,70.199997,51.380028,16328262
2009-07-13,69.233299,71.666702,68.000000,70.283302,54.303120,17174499
2009-07-14,70.666702,71.250000,69.349998,70.800003,54.702343,12129375
2009-07-15,70.933296,72.866699,69.783302,72.416702,55.951458,14563743
2009-07-16,72.599998,73.800003,71.783302,72.449997,55.977184,10192368
2009-07-17,73.266701,77.333298,71.966698,76.416702,59.041988,22368396
2009-07-20,77.333298,77.666702,74.333298,75.150002,58.063293,13526664
2009-07-21,76.083298,76.083298,72.583298,73.216698,56.569569,12887076
2009-07-22,74.566704,74.716698,71.699997,72.666702,56.144627,13149828
2009-07-23,73.349998,77.333298,73.066704,76.583298,59.170708,25490247
2009-07-24,77.000000,78.250000,74.449997,77.400002,59.801716,17445021
2009-07-27,78.000000,81.333298,76.000000,79.616699,61.514416,16503993
2009-07-28,79.333298,81.766701,78.416702,80.333298,62.068085,21727779
2009-07-29,79.333298,80.966698,76.033302,79.233299,61.218174,14359341
2009-07-30,78.666702,82.283302,77.366699,80.900002,62.505932,30970365
2009-07-31,82.599998,84.333298,81.000000,83.066704,64.179993,22026114
2009-08-03,84.333298,84.333298,81.750000,82.716698,63.909584,6975606
2009-08-04,82.716698,83.000000,80.000000,82.166702,63.484619,14635152
2009-08-05,82.500000,82.599998,79.833298,81.250000,62.776348,11663328
2009-08-06,80.333298,81.533302,76.683296,78.033302,60.291035,16625706
2009-08-07,78.166702,78.650002,75.699997,76.533302,59.132084,14959086
2009-08-10,77.316704,77.633301,73.416702,74.783302,57.779980,17229852
2009-08-11,73.699997,75.566704,72.733299,75.233299,58.127651,15750450
2009-08-12,74.333298,76.916702,73.533302,75.949997,58.681393,12509202
2009-08-13,76.766701,80.616699,76.716698,79.783302,61.643135,10507827
2009-08-14,80.000000,80.333298,76.866699,78.316704,60.509991,8241510
2009-08-17,77.666702,77.966698,73.183296,74.183296,57.316383,13905984
2009-08-18,74.000000,75.916702,73.083298,74.900002,57.870144,11305536
2009-08-19,73.599998,75.000000,72.683296,74.283302,57.393665,17817837
2009-08-20,75.166702,75.833298,75.000000,75.050003,57.986038,8018862
2009-08-21,75.633301,76.666702,73.383301,76.316704,58.964733,10871055
2009-08-24,77.166702,80.933296,76.666702,79.983299,61.797653,14230407
2009-08-25,79.000000,81.316704,77.883301,80.166702,61.939350,12206265
2009-08-26,80.333298,80.333298,78.533302,79.666702,61.553036,8418567
2009-08-27,76.766701,80.750000,76.766701,79.966698,61.784836,15119991
2009-08-28,80.166702,80.333298,78.000000,78.866699,60.934937,10044924
2009-08-31,78.616699,78.833298,76.216698,76.983299,59.479763,14043750
2009-09-01,77.666702,78.250000,74.866699,76.716698,59.273773,12572589
2009-09-02,76.083298,77.733299,75.333298,76.016701,58.732933,9007146
2009-09-03,76.333298,76.866699,74.750000,75.599998,58.410976,9666138
2009-09-04,76.000000,78.616699,74.883301,77.750000,60.072132,9782484
2009-09-07,78.966698,79.333298,76.033302,77.016701,59.505569,25204509
2009-09-08,77.333298,78.333298,76.000000,76.216698,58.887463,16965531
2009-09-09,76.000000,76.333298,75.133301,75.666702,58.462513,44968458
2009-09-10,76.166702,77.233299,75.500000,76.349998,58.990448,14199408
2009-09-11,77.033302,77.183296,75.000000,75.699997,58.488243,17942307
2009-09-14,74.733299,76.283302,74.133301,74.633301,57.664074,10267260
2009-09-15,75.000000,76.800003,74.766701,76.349998,58.990448,13712346
2009-09-16,77.333298,77.516701,76.449997,77.016701,59.505569,16990293
2009-09-17,77.633301,78.300003,75.683296,76.266701,58.926090,28221858
2009-09-18,76.000000,76.333298,75.416702,75.633301,58.436710,15994188
2009-09-22,76.000000,78.000000,75.066704,77.783302,60.097866,15070641
2009-09-23,78.333298,78.933296,76.266701,76.833298,59.363869,12404856
2009-09-24,76.333298,78.666702,76.333298,77.516701,59.891888,15966957
2009-09-25,77.300003,78.716698,77.233299,78.333298,60.522820,8715120
2009-09-29,78.933296,79.333298,77.583298,78.083298,60.329651,8908296
2009-09-30,78.000000,78.150002,77.183296,77.683296,60.020607,15631965
2009-10-01,77.566704,77.833298,76.666702,77.516701,59.891888,12599235
2009-10-05,77.416702,79.933296,76.666702,79.516701,61.437138,23240094
2009-10-06,80.000000,82.833298,79.966698,82.516701,63.755047,23303235
2009-10-07,83.166702,84.166702,81.366699,81.650002,63.085407,13210656
2009-10-08,82.633301,84.516701,82.000000,83.583298,64.579132,19482711
2009-10-09,83.900002,83.900002,81.500000,83.216698,64.295898,6461193
2009-10-12,84.800003,86.933296,81.733299,86.116699,66.536522,13242399
2009-10-13,85.766701,85.766701,85.766701,85.766701,66.266106,0
2009-10-14,85.933296,87.266701,85.550003,86.233299,66.626610,8620137
2009-10-15,86.666702,86.666702,83.216698,85.466698,66.034309,12285075
2009-10-16,85.666702,85.816704,83.333298,84.133301,65.004082,7637457
2009-10-20,84.000000,84.666702,82.699997,83.483299,64.501884,9595725
2009-10-21,84.166702,84.166702,80.583298,81.233299,62.763443,7981710
2009-10-22,81.666702,83.300003,80.933296,82.616699,63.832298,10448481
2009-10-23,83.599998,87.000000,83.333298,86.733299,67.012924,23965980
2009-10-26,87.833298,88.833298,86.550003,88.233299,68.171875,19650117
2009-10-27,87.333298,88.466698,85.366699,86.866699,67.115990,14888802
2009-10-28,86.599998,87.500000,83.849998,86.366699,66.729675,16330278
2009-10-29,84.833298,87.933296,84.550003,86.433296,66.781128,21699477
2009-10-30,87.500000,87.750000,84.366699,84.933296,65.622192,13395660
2009-11-03,84.116699,86.616699,81.033302,82.849998,64.012566,13146756
2009-11-04,82.333298,85.333298,81.250000,84.866699,65.570717,10389999
2009-11-05,84.666702,85.300003,82.000000,84.050003,64.939728,11912214
2009-11-06,84.333298,84.916702,82.333298,82.949997,64.089821,8200554
2009-11-09,84.333298,86.650002,82.983299,86.349998,66.716774,10838574
2009-11-10,86.000000,87.333298,84.666702,85.816704,66.304733,15746292
2009-11-11,85.016701,86.466698,85.016701,85.616699,66.150208,12791664
2009-11-12,86.000000,86.550003,83.750000,84.316704,65.145782,12612150
2009-11-13,85.266701,85.583298,84.000000,84.833298,65.544930,10874082
2009-11-16,85.166702,86.266701,84.216698,85.199997,65.828239,11418348
2009-11-17,85.166702,85.433296,84.066704,84.883301,65.583549,9790383
2009-11-18,85.000000,86.500000,84.283302,86.250000,66.639511,9398811
2009-11-19,86.333298,86.733299,85.033302,85.550003,66.098663,10734198
2009-11-20,84.800003,87.000000,82.783302,86.633301,66.935669,10723053
2009-11-23,87.266701,90.000000,86.666702,89.599998,69.227837,22152756
2009-11-24,90.000000,90.000000,87.650002,87.933296,67.940071,17352063
2009-11-25,88.000000,89.833298,87.449997,89.633301,69.253555,9682545
2009-11-26,90.000000,90.333298,86.250000,87.099998,67.296242,18505443
2009-11-27,86.183296,87.000000,84.033302,85.433296,66.008499,13279974
2009-11-30,86.116699,87.216698,85.000000,85.699997,66.214554,11341683
2009-12-01,86.000000,86.633301,85.183296,86.016701,66.459267,12295716
2009-12-02,86.616699,86.833298,85.000000,85.666702,66.188828,11919051
2009-12-03,85.699997,86.583298,85.000000,85.150002,65.789619,8761221
2009-12-04,85.166702,86.366699,84.400002,85.566704,66.111572,7667133
2009-12-07,85.699997,86.250000,84.733299,84.933296,65.622192,5869842
2009-12-08,85.033302,86.583298,84.783302,86.199997,66.600876,10169415
2009-12-09,86.000000,86.283302,85.183296,85.516701,66.072937,7957794
2009-12-10,85.599998,85.966698,84.333298,84.733299,65.467674,10529946
2009-12-11,85.266701,85.266701,83.433296,84.250000,65.094246,9976638
2009-12-14,84.500000,84.983299,83.166702,83.566704,64.566315,7599687
2009-12-15,84.000000,84.566704,83.000000,83.816704,64.759468,7018101
2009-12-16,83.900002,83.949997,82.516701,83.133301,64.231445,7773762
2009-12-17,83.500000,83.800003,82.666702,83.083298,64.192825,9252945
2009-12-18,83.366699,83.366699,82.000000,82.333298,63.613346,6011250
2009-12-21,82.333298,82.416702,81.183296,81.599998,63.046764,7793367
2009-12-22,81.900002,82.900002,81.066704,82.083298,63.420189,12177141
2009-12-23,null,null,null,null,null,null
2009-12-24,null,null,null,null,null,null
2009-12-29,null,null,null,null,null,null
2009-12-30,null,null,null,null,null,null
2009-12-31,null,null,null,null,null,null
2010-01-04,84.333298,85.000000,83.449997,84.550003,65.326035,5161635
2010-01-05,84.933296,85.583298,84.233299,85.383301,65.969872,10767225
2010-01-06,86.233299,86.233299,84.533302,85.583298,66.124397,7529979
2010-01-07,85.666702,86.166702,84.566704,85.316704,65.918411,4987434
2010-01-08,85.116699,86.166702,85.116699,85.500000,66.060043,4881351
2010-01-11,85.833298,86.500000,85.333298,85.533302,66.085762,7201263
2010-01-12,85.583298,85.583298,83.033302,83.349998,64.398888,15514101
2010-01-13,83.000000,83.916702,82.333298,82.983299,64.115555,12476064
2010-01-14,83.500000,83.633301,82.333298,82.716698,63.909584,12324480
2010-01-15,83.349998,84.400002,82.366699,84.250000,65.094246,7839831
2010-01-18,84.266701,84.766701,83.333298,83.516701,64.527679,5642286
2010-01-19,83.800003,83.800003,82.766701,83.300003,64.360245,6295626
2010-01-20,83.333298,83.833298,82.083298,82.366699,63.639141,10432659
2010-01-21,82.500000,83.383301,80.833298,81.500000,62.969513,11734698
2010-01-22,81.000000,84.566704,80.416702,83.033302,64.154190,46258872
2010-01-25,83.333298,85.433296,82.516701,85.033302,65.699440,15803928
2010-01-27,84.500000,86.349998,84.333298,85.300003,65.905510,35549841
2010-01-28,85.566704,85.666702,82.849998,84.750000,65.480560,19603176
2010-01-29,84.500000,85.583298,83.033302,83.383301,64.424599,15766656
2010-02-01,83.333298,84.183296,81.900002,82.166702,63.484619,12617925
2010-02-02,83.349998,83.349998,81.016701,81.466698,62.943783,10822941
2010-02-03,81.666702,84.949997,81.166702,84.199997,65.055611,13888179
2010-02-04,84.000000,84.916702,83.199997,84.449997,65.248772,12115686
2010-02-05,84.000000,84.433296,82.333298,82.783302,63.961025,18616515
2010-02-06,null,null,null,null,null,null
2010-02-08,82.666702,82.733299,80.233299,81.783302,63.188396,23410362
2010-02-09,81.800003,82.266701,80.916702,81.300003,62.814983,12081411
2010-02-10,81.566704,82.000000,80.699997,81.300003,62.814983,8559072
2010-02-11,81.683296,82.633301,81.599998,82.383301,63.651966,6952629
2010-02-15,82.833298,83.333298,81.699997,83.116699,64.218628,6487740
2010-02-16,83.583298,83.833298,82.699997,83.383301,64.424599,6122928
2010-02-17,83.500000,84.233299,83.150002,83.916702,64.836739,7889148
2010-02-18,84.066704,84.250000,82.166702,82.750000,63.935307,4007403
2010-02-19,83.099998,83.466698,81.933296,82.833298,63.999660,6003729
2010-02-22,83.250000,83.583298,82.033302,82.533302,63.767868,6519765
2010-02-23,82.533302,83.316704,81.933296,83.083298,64.192825,7205160
2010-02-24,82.783302,83.483299,82.266701,82.550003,63.780766,8543616
2010-02-25,82.966698,83.166702,81.900002,82.533302,63.767868,14311632
2010-02-26,82.833298,84.133301,76.266701,77.416702,59.814621,70062642
2010-03-02,78.366699,81.400002,78.333298,80.650002,62.312782,29079219
2010-03-03,80.833298,82.083298,79.449997,81.233299,62.763443,13051704
2010-03-04,82.300003,82.333298,81.000000,82.016701,63.368725,12871173
2010-03-05,82.333298,82.333298,81.000000,81.583298,63.033867,8292837
2010-03-08,81.916702,83.983299,81.833298,83.750000,64.707932,22483827
2010-03-09,83.916702,84.583298,83.199997,83.683296,64.656395,9544842
2010-03-10,84.250000,85.083298,83.449997,84.750000,65.480560,11961912
2010-03-11,84.666702,85.966698,83.866699,85.216698,65.841164,8748882
2010-03-12,85.666702,86.800003,85.083298,86.150002,66.562256,16751451
2010-03-15,86.116699,87.233299,86.116699,86.449997,66.794037,15357009
2010-03-16,86.733299,86.983299,84.750000,86.599998,66.909935,7480236
2010-03-17,86.599998,88.133301,86.216698,87.616699,67.695465,12137355
2010-03-18,87.666702,88.233299,86.233299,87.083298,67.283356,6491703
2010-03-19,86.833298,87.750000,86.383301,87.099998,67.296242,7726920
2010-03-22,86.449997,87.300003,85.783302,87.199997,67.373505,8909040
2010-03-23,86.833298,87.566704,85.400002,86.983299,67.206085,9991815
2010-03-25,87.016701,88.816704,86.599998,88.250000,68.184776,17237313
2010-03-26,88.250000,88.666702,87.366699,88.133301,68.094604,8880840
2010-03-29,88.133301,90.333298,87.416702,89.733299,69.330833,12653583
2010-03-30,89.766701,90.966698,89.233299,89.616699,69.240723,7993809
2010-03-31,89.933296,89.933296,87.199997,87.683296,67.746910,15054351
2010-04-01,88.000000,88.949997,87.699997,88.000000,67.991615,5660241
2010-04-05,89.233299,89.566704,88.033302,88.266701,68.197685,7335420
2010-04-06,88.266701,89.199997,87.699997,88.750000,68.571091,9674910
2010-04-07,88.449997,90.000000,87.833298,89.816704,69.395264,8730540
2010-04-08,89.333298,89.650002,88.783302,89.250000,68.957405,6258126
2010-04-09,89.266701,90.166702,88.566704,89.750000,69.343719,8402556
2010-04-12,90.000000,90.900002,89.116699,90.466698,69.897476,7865253
2010-04-13,91.199997,91.233299,89.366699,89.533302,69.176292,4827846
2010-04-15,90.016701,90.233299,87.083298,87.583298,67.669662,11888379
2010-04-16,86.699997,89.949997,86.699997,89.699997,69.305084,8866254
2010-04-19,89.333298,91.266701,87.449997,88.283302,68.210518,7860243
2010-04-20,88.833298,88.900002,87.000000,87.733299,67.785568,8330829
2010-04-21,88.000000,88.316704,87.116699,87.483299,67.592407,5479608
2010-04-22,87.166702,89.116699,86.833298,88.083298,68.055984,13173507
2010-04-23,88.233299,89.316704,87.366699,88.983299,68.751350,4994151
2010-04-26,88.666702,90.300003,88.366699,89.133301,68.867241,5372082
2010-04-27,89.333298,90.283302,88.516701,89.849998,69.420982,5873439
2010-04-28,89.033302,90.800003,88.616699,89.983299,69.523987,10551009
2010-04-29,90.466698,90.466698,88.500000,89.050003,68.802872,10187193
2010-04-30,89.333298,89.566704,88.333298,88.616699,68.468102,6860544
2010-05-03,87.083298,88.866699,87.083298,88.316704,68.236298,7014309
2010-05-04,87.400002,88.666702,87.000000,87.433296,67.553764,4731258
2010-05-05,83.333298,87.866699,83.333298,87.383301,67.515137,6922596
2010-05-06,81.666702,87.500000,81.666702,86.349998,66.716774,5814033
2010-05-07,84.666702,86.983299,84.533302,86.383301,66.742508,8690826
2010-05-10,84.966698,87.650002,84.966698,87.266701,67.425049,14890680
2010-05-11,85.849998,87.766701,85.849998,86.516701,66.845573,9940143
2010-05-12,84.166702,88.633301,84.166702,88.349998,68.262039,5336889
2010-05-13,89.000000,89.333298,87.916702,88.833298,68.635445,6069930
2010-05-14,87.666702,91.000000,87.666702,89.383301,69.060394,8906088
2010-05-17,88.666702,89.633301,88.333298,88.716698,68.545364,7166223
2010-05-18,88.349998,89.833298,87.116699,89.550003,69.189194,4777407
2010-05-19,89.483299,89.483299,86.000000,86.400002,66.755417,8933691
2010-05-20,86.116699,88.449997,85.666702,87.466698,67.579575,12634194
2010-05-21,86.666702,91.433296,85.783302,90.433296,69.871651,36162564
2010-05-24,91.666702,91.833298,88.516701,89.349998,69.034668,14963190
2010-05-25,89.166702,90.066704,86.233299,86.833298,67.090195,21123138
2010-05-26,87.349998,89.983299,87.033302,89.699997,69.305084,11092257
2010-05-27,89.833298,92.866699,89.099998,91.966698,71.056419,29180253
2010-05-28,92.666702,94.666702,91.966698,94.400002,72.936462,16856175
2010-05-31,95.900002,95.900002,93.066704,94.400002,72.936462,11478402
2010-06-01,95.133301,95.316704,93.833298,94.333298,72.884926,9575319
2010-06-02,94.666702,94.933296,93.083298,93.766701,72.447159,8114391
2010-06-03,94.333298,95.616699,94.166702,95.166702,73.528847,7469256
2010-06-04,96.283302,97.266701,92.333298,96.949997,74.906670,9566439
2010-06-07,95.000000,96.366699,95.000000,95.900002,74.095413,6596508
2010-06-08,96.900002,97.533302,95.516701,96.566704,74.610535,9177735
2010-06-09,95.800003,95.800003,92.033302,92.533302,74.988663,11892087
2010-06-10,93.000000,93.916702,91.733299,93.349998,75.650505,10567989
2010-06-11,96.333298,96.333298,93.550003,93.849998,76.055702,8462898
2010-06-14,94.233299,95.599998,93.866699,95.366699,77.284843,8419260
2010-06-15,95.333298,97.566704,95.033302,97.233299,78.797523,9378027
2010-06-16,98.233299,98.233299,96.050003,96.966698,78.581459,11822742
2010-06-17,97.000000,98.966698,96.383301,97.966698,79.391869,13327236
2010-06-18,98.333298,99.766701,97.566704,98.300003,79.661972,15590238
2010-06-21,98.900002,100.000000,97.333298,99.699997,80.796516,13894062
2010-06-22,99.333298,101.250000,99.083298,100.599998,81.525871,9383262
2010-06-23,100.000000,101.400002,99.750000,100.949997,81.809517,9282372
2010-06-24,101.000000,102.633003,100.032997,101.917000,82.593178,20714163
2010-06-25,101.883003,102.633003,100.067001,100.483002,81.431076,7899066
2010-06-28,100.333000,101.167000,99.000000,99.216698,80.404854,6452673
2010-06-29,99.533302,99.666702,98.016701,98.783302,80.053642,5038401
2010-06-30,97.666702,102.067001,97.666702,101.817001,82.512138,13851996
